GENERATION,GENERATION_STATUS,SHEET_YEAR,COLUMN_INDEX,COLUMN_LETTER,GROUP_HEADER,SOURCE_HEADER,COMPONENT_GROUP,COMPONENT_NAME,MEASURE_BASIS,CANONICAL_FIELD,PERIOD_TYPE,PERIOD_KEY,CURRENCY_SCOPE,NEEDS_REVIEW,REVIEW_REASON,RESOLUTION_NOTE
2025-96col,SUPPORTED,2025,27,AB,QIMA 2025 Monthly Total Salary cost (local Currency)--not included any bonus or commission,Aug-2025 (LC),SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2025-08,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,28,AC,QIMA 2025 Monthly Total Salary cost (local Currency)--not included any bonus or commission,Sep-2025 (LC),SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2025-09,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,29,AD,QIMA 2025 Monthly Total Salary cost (local Currency)--not included any bonus or commission,Oct-2025 (LC),SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2025-10,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,30,AE,QIMA 2025 Monthly Total Salary cost (local Currency)--not included any bonus or commission,Nov-2025 (LC),SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2025-11,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,31,AF,QIMA 2025 Monthly Total Salary cost (local Currency)--not included any bonus or commission,Dec-2025 (LC),SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2025-12,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,32,AG,QIMA 2025 Monthly Total Salary cost (USD)--not included any bonus or commission,Jan-2025 (USD),SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2025-01,USD,FALSE,,
2025-96col,SUPPORTED,2025,33,AH,QIMA 2025 Monthly Total Salary cost (USD)--not included any bonus or commission,Feb-2025 (USD),SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2025-02,USD,FALSE,,
2025-96col,SUPPORTED,2025,34,AI,QIMA 2025 Monthly Total Salary cost (USD)--not included any bonus or commission,Mar-2025 (USD),SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2025-03,USD,FALSE,,
2025-96col,SUPPORTED,2025,35,AJ,QIMA 2025 Monthly Total Salary cost (USD)--not included any bonus or commission,Apr-2025 (USD),SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2025-04,USD,FALSE,,
2025-96col,SUPPORTED,2025,36,AK,QIMA 2025 Monthly Total Salary cost (USD)--not included any bonus or commission,May-2025 (USD),SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2025-05,USD,FALSE,,
2025-96col,SUPPORTED,2025,37,AL,QIMA 2025 Monthly Total Salary cost (USD)--not included any bonus or commission,Jun-2025 (USD),SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2025-06,USD,FALSE,,
2025-96col,SUPPORTED,2025,38,AM,QIMA 2025 Monthly Total Salary cost (USD)--not included any bonus or commission,Jul-2025 (USD),SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2025-07,USD,FALSE,,
2025-96col,SUPPORTED,2025,39,AN,QIMA 2025 Monthly Total Salary cost (USD)--not included any bonus or commission,Aug-2025 (USD),SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2025-08,USD,FALSE,,
2025-96col,SUPPORTED,2025,40,AO,QIMA 2025 Monthly Total Salary cost (USD)--not included any bonus or commission,Sep-2025 (USD),SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2025-09,USD,FALSE,,
2025-96col,SUPPORTED,2025,41,AP,QIMA 2025 Monthly Total Salary cost (USD)--not included any bonus or commission,Oct-2025 (USD),SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2025-10,USD,FALSE,,
2025-96col,SUPPORTED,2025,42,AQ,QIMA 2025 Monthly Total Salary cost (USD)--not included any bonus or commission,Nov-2025 (USD),SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2025-11,USD,FALSE,,
2025-96col,SUPPORTED,2025,43,AR,QIMA 2025 Monthly Total Salary cost (USD)--not included any bonus or commission,Dec-2025 (USD),SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2025-12,USD,FALSE,,
2025-96col,SUPPORTED,2025,44,AS,Year-end bonus (paid in each Feb),Eligible for Year-end bonus ,BONUS,YEAR_END,ELIGIBILITY,,,,NA,FALSE,,
2025-96col,SUPPORTED,2025,45,AT,Year-end bonus (paid in each Feb),Max Year-end bonus amount in 2025 (USD),BONUS,YEAR_END,RATE,,FY,2025,USD,FALSE,,
2025-96col,SUPPORTED,2025,46,AU,Year-end bonus (paid in each Feb),Actual amount Paid in Feb 2025(USD),BONUS,YEAR_END,PAYMENT,,FY,2025,USD,FALSE,,
2025-96col,SUPPORTED,2025,47,AV,Half-year bonus (paid in each Sep ),Eligible for Half-year bonus ,BONUS,HALF_YEAR,ELIGIBILITY,,,,NA,FALSE,,
2025-96col,SUPPORTED,2025,48,AW,Half-year bonus (paid in each Sep ),Max Half-year bonus amount in 2025,BONUS,HALF_YEAR,RATE,,FY,2025,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,49,AX,Half-year bonus (paid in each Sep ),Actual amount Paid in Sep 2025/ SBE paid in July (USD),BONUS,HALF_YEAR,PAYMENT,,FY,2025,USD,FALSE,,
2025-96col,SUPPORTED,2025,50,AY,13th Month salary-Cebu/SBE MX bonus (paid in each Dec) BD Eid Festival Bonus (Mar),Eligible for 13th Month salary/ SBE MX Retation bonus,BONUS,THIRTEENTH_MONTH,ELIGIBILITY,,,,NA,FALSE,,
2025-96col,SUPPORTED,2025,51,AZ,13th Month salary-Cebu/SBE MX bonus (paid in each Dec) BD Eid Festival Bonus (Mar),Max 13th Month salary/ SBE MX Retation bonus in 2025 (LC),BONUS,THIRTEENTH_MONTH,RATE,,FY,2025,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,52,BA,13th Month salary-Cebu/SBE MX bonus (paid in each Dec) BD Eid Festival Bonus (Mar),Currency (13th Month salary),BONUS,THIRTEENTH_MONTH,CURRENCY,,,,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,53,BB,13th Month salary-Cebu/SBE MX bonus (paid in each Dec) BD Eid Festival Bonus (Mar),Max  amount in 2025 (USD),BONUS,THIRTEENTH_MONTH,RATE,,FY,2025,USD,FALSE,,
2025-96col,SUPPORTED,2025,54,BC,13th Month salary-Cebu/SBE MX bonus (paid in each Dec) BD Eid Festival Bonus (Mar),Actual Paid amount in Dec 2025 (USD),BONUS,THIRTEENTH_MONTH,PAYMENT,,FY,2025,USD,FALSE,,
2025-96col,SUPPORTED,2025,55,BD,Aguinaldo amount paid in Dec- Mandatory in SBE MX,Eligible for Aguinaldo bonus,BONUS,AGUINALDO,ELIGIBILITY,,,,NA,FALSE,,
2025-96col,SUPPORTED,2025,56,BE,Aguinaldo amount paid in Dec- Mandatory in SBE MX,Max Aguinaldo in 2025 (LC),BONUS,AGUINALDO,RATE,,FY,2025,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,57,BF,Aguinaldo amount paid in Dec- Mandatory in SBE MX,Currency (Aguinaldo),BONUS,AGUINALDO,CURRENCY,,,,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,58,BG,Aguinaldo amount paid in Dec- Mandatory in SBE MX,Max  amount in 2025 (USD),BONUS,AGUINALDO,RATE,,FY,2025,USD,FALSE,,
2025-96col,SUPPORTED,2025,59,BH,Aguinaldo amount paid in Dec- Mandatory in SBE MX,Actual Paid amount in Dec 2025(USD),BONUS,AGUINALDO,PAYMENT,,FY,2025,USD,FALSE,,
2025-96col,SUPPORTED,2025,60,BI,Christmas Bonus (Paid in each Dec) / BD Eid festival bonus (May),Eligible for Christmas Bonus,BONUS,CHRISTMAS,ELIGIBILITY,,,,NA,FALSE,,
2025-96col,SUPPORTED,2025,61,BJ,Christmas Bonus (Paid in each Dec) / BD Eid festival bonus (May),Max Christmas Bonus in 2025 (LC),BONUS,CHRISTMAS,RATE,,FY,2025,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,62,BK,Christmas Bonus (Paid in each Dec) / BD Eid festival bonus (May),Currency (Christmas Bonus),BONUS,CHRISTMAS,CURRENCY,,,,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,63,BL,Christmas Bonus (Paid in each Dec) / BD Eid festival bonus (May),Max Christmas Bonus in 2025 (USD),BONUS,CHRISTMAS,RATE,,FY,2025,USD,FALSE,,
2025-96col,SUPPORTED,2025,64,BM,Christmas Bonus (Paid in each Dec) / BD Eid festival bonus (May),Actual Paid amount (Local currency),BONUS,CHRISTMAS,PAYMENT,,FY,2025,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,65,BN,"Holiday Bonus ( France in July, NYCE in March)",Eligible for Holiday Bonus,BONUS,HOLIDAY,ELIGIBILITY,,,,NA,FALSE,,
2025-96col,SUPPORTED,2025,66,BO,"Holiday Bonus ( France in July, NYCE in March)",Max Holiday Bonus amount in 2025 (LC),BONUS,HOLIDAY,RATE,,FY,2025,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,67,BP,"Holiday Bonus ( France in July, NYCE in March)",Currency (Holiday Bonus),BONUS,HOLIDAY,CURRENCY,,,,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,68,BQ,"Holiday Bonus ( France in July, NYCE in March)",Max Holiday Bonus amount in 2025 (USD),BONUS,HOLIDAY,RATE,,FY,2025,USD,FALSE,,
2025-96col,SUPPORTED,2025,69,BR,"Holiday Bonus ( France in July, NYCE in March)",Actual Paid amount  (Local currency),BONUS,HOLIDAY,PAYMENT,,FY,2025,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,70,BS,"Holiday Bonus ( France in July, NYCE in March)",Actual Paid amount  (USD),BONUS,HOLIDAY,PAYMENT,,FY,2025,USD,FALSE,,
2025-96col,SUPPORTED,2025,71,BT,Profit sharing-NYCE (Paid in each April),Eligible for Holiday Bonus,BONUS,PROFIT_SHARING,ELIGIBILITY,,,,NA,FALSE,,RESOLVED (band wins: stale header text copy-pasted from the Holiday block)
2025-96col,SUPPORTED,2025,72,BU,Profit sharing-NYCE (Paid in each April),Max Profit Sharing amount in 2025 (LC),BONUS,PROFIT_SHARING,RATE,,FY,2025,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,73,BV,Profit sharing-NYCE (Paid in each April),Currency (Profit Sharing),BONUS,PROFIT_SHARING,CURRENCY,,,,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,74,BW,Profit sharing-NYCE (Paid in each April),Max Profit Sharing amount in 2025 (USD),BONUS,PROFIT_SHARING,RATE,,FY,2025,USD,FALSE,,
2025-96col,SUPPORTED,2025,75,BX,Profit sharing-NYCE (Paid in each April),Actual Paid amount  (Local currency),BONUS,PROFIT_SHARING,PAYMENT,,FY,2025,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,76,BY,CCLAB Bonus (paid in Jan),Eligible for CCLAB Bonus in 2025  (Yes / No),BONUS,CCLAB,ELIGIBILITY,,,,NA,FALSE,,
2025-96col,SUPPORTED,2025,77,BZ,CCLAB Bonus (paid in Jan),MaxCCLAB Bonus amount paid in 2025 (Local currency),BONUS,CCLAB,RATE,,FY,2025,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,78,CA,CCLAB Bonus (paid in Jan),Currency (CCLAB bonus),BONUS,CCLAB,CURRENCY,,,,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,79,CB,CCLAB Bonus (paid in Jan),Actual Bonus amount paid in 2025 (USD),BONUS,CCLAB,PAYMENT,,FY,2025,USD,FALSE,,
2025-96col,SUPPORTED,2025,80,CC,Auditor Bonus (Paid Quarterly),Actual Payout in Q1 (USD),BONUS,AUDITOR,PAYMENT,,QUARTER,2025-Q1,USD,FALSE,,
2025-96col,SUPPORTED,2025,81,CD,Auditor Bonus (Paid Quarterly),Actual Payout in Q2 (USD),BONUS,AUDITOR,PAYMENT,,QUARTER,2025-Q2,USD,FALSE,,
2025-96col,SUPPORTED,2025,82,CE,Auditor Bonus (Paid Quarterly),Actual Payout in Q3 (USD),BONUS,AUDITOR,PAYMENT,,QUARTER,2025-Q3,USD,FALSE,,
2025-96col,SUPPORTED,2025,83,CF,Auditor Bonus (Paid Quarterly),Actual Payout in Q4 (USD),BONUS,AUDITOR,PAYMENT,,QUARTER,2025-Q4,USD,FALSE,,
2025-96col,SUPPORTED,2025,84,CG,Commission / Quarterly bonus 2025 (USD),Actual Payout in Q1 (USD),COMMISSION,COMMISSION,PAYMENT,,QUARTER,2025-Q1,USD,FALSE,,
2025-96col,SUPPORTED,2025,85,CH,Commission / Quarterly bonus 2025 (USD),Actual Payout in Q2 (USD),COMMISSION,COMMISSION,PAYMENT,,QUARTER,2025-Q2,USD,FALSE,,
2025-96col,SUPPORTED,2025,86,CI,Commission / Quarterly bonus 2025 (USD),Actual Payout in Q3 (USD),COMMISSION,COMMISSION,PAYMENT,,QUARTER,2025-Q3,USD,FALSE,,
2025-96col,SUPPORTED,2025,87,CJ,Commission / Quarterly bonus 2025 (USD),Actual Payout in Q4 (USD),COMMISSION,COMMISSION,PAYMENT,,QUARTER,2025-Q4,USD,FALSE,,
2025-96col,SUPPORTED,2025,88,CK,Other,Remark,OTHER,REMARK,ATTRIBUTE,,,,NA,FALSE,,
2025-96col,SUPPORTED,2025,89,CL,External HC,Agency Name,EXTERNAL,EXTERNAL_HC,ATTRIBUTE,AGENCY_NAME,,,NA,FALSE,,
2025-96col,SUPPORTED,2025,90,CM,External HC,Agency Fee,EXTERNAL,EXTERNAL_HC,FEE,AGENCY_FEE,,,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,91,CN,Gratuity for Dubai,Eligible for Gratuity,BONUS,GRATUITY,ELIGIBILITY,,,,NA,FALSE,,
2025-96col,SUPPORTED,2025,92,CO,Gratuity for Dubai,Max Gratuity in 2025 (LC),BONUS,GRATUITY,RATE,,FY,2025,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,93,CP,Gratuity for Dubai,Currency ,BONUS,GRATUITY,CURRENCY,,,,LOCAL,FALSE,,
2025-96col,SUPPORTED,2025,94,CQ,Gratuity for Dubai,Max  amount in 2025 (USD),BONUS,GRATUITY,RATE,,FY,2025,USD,FALSE,,
2025-96col,SUPPORTED,2025,95,CR,Gratuity for Dubai,Actual Paid amount in 2025(USD),BONUS,GRATUITY,PAYMENT,,FY,2025,USD,FALSE,,
2026-64col,SAMPLE,2026,0,A,Employee Information (QIMA PEOPLE),Employee SAP ID,EMPLOYEE,EMPLOYEE_ATTR,ATTRIBUTE,EMPLOYEE_SAP_ID,,,NA,FALSE,,
2026-64col,SAMPLE,2026,1,B,Employee Information (QIMA PEOPLE),SAP Staff Name,EMPLOYEE,EMPLOYEE_ATTR,ATTRIBUTE,EMPLOYEE_NAME,,,NA,FALSE,,
2026-64col,SAMPLE,2026,2,C,Employee Information (QIMA PEOPLE),Join Date,EMPLOYEE,EMPLOYEE_ATTR,ATTRIBUTE,JOIN_DATE,,,NA,FALSE,,
2026-64col,SAMPLE,2026,3,D,Employee Information (QIMA PEOPLE),Leave Date,EMPLOYEE,EMPLOYEE_ATTR,ATTRIBUTE,LEAVE_DATE,,,NA,FALSE,,
2026-64col,SAMPLE,2026,4,E,Employee Information (QIMA PEOPLE),Subsidiary,EMPLOYEE,EMPLOYEE_ATTR,ATTRIBUTE,SUBSIDIARY,,,NA,FALSE,,
2026-64col,SAMPLE,2026,5,F,Contractual salary (As per Contract),Monthly Gross Salary,SALARY,MONTHLY_GROSS_SALARY,RATE,MONTHLY_GROSS_SALARY,,,LOCAL,FALSE,,"Split from CONTRACT_SALARY: four separate contractual columns shared one component name, colliding on the fact grain. TOTAL_MONTHLY_SALARY_COST is the sum of the other three, so summing them double-counted."
2026-64col,SAMPLE,2026,6,G,Contractual salary (As per Contract),Monthly Allowance / 2nd part of salary,SALARY,MONTHLY_ALLOWANCE,RATE,MONTHLY_ALLOWANCE,,,LOCAL,FALSE,,"Split from CONTRACT_SALARY: four separate contractual columns shared one component name, colliding on the fact grain. TOTAL_MONTHLY_SALARY_COST is the sum of the other three, so summing them double-counted."
2026-64col,SAMPLE,2026,7,H,Contractual salary (As per Contract),QIMA (Employer) Social Charges,SALARY,EMPLOYER_SOCIAL_CHARGES,RATE,EMPLOYER_SOCIAL_CHARGES,,,LOCAL,FALSE,,"Split from CONTRACT_SALARY: four separate contractual columns shared one component name, colliding on the fact grain. TOTAL_MONTHLY_SALARY_COST is the sum of the other three, so summing them double-counted."
2026-64col,SAMPLE,2026,8,I,Contractual salary (As per Contract),Total Monthly Salary cost (F+G+H),SALARY,TOTAL_MONTHLY_SALARY_COST,RATE,TOTAL_MONTHLY_SALARY_COST,,,LOCAL,FALSE,,"Split from CONTRACT_SALARY: four separate contractual columns shared one component name, colliding on the fact grain. TOTAL_MONTHLY_SALARY_COST is the sum of the other three, so summing them double-counted."
2026-64col,SAMPLE,2026,9,J,Contractual salary (As per Contract),Currency,SALARY,CONTRACT_SALARY,CURRENCY,CONTRACT_CURRENCY,,,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,10,K,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Jan 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-01,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,11,L,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Feb 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-02,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,12,M,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Mar 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-03,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,13,N,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Apr 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-04,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,14,O,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
May 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-05,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,15,P,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Jun 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-06,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,16,Q,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Jul 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-07,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,17,R,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Aug 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-08,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,18,S,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Sept 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-09,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,19,T,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Oct 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-10,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,20,U,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Nov 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-11,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,21,V,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,"Actual salary
Dec 2026",SALARY,MONTHLY_SALARY,PAYMENT,,MONTH,2026-12,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,22,W,QIMA 2026 Monthly Actual Total Salary cost (local Currency) --not including any bonus or commission,Total salary 2026,SALARY,MONTHLY_SALARY,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,23,X,Year-end bonus (paid in each Feb),Eligible for Year-end bonus ,BONUS,YEAR_END,ELIGIBILITY,,,,NA,FALSE,,
2026-64col,SAMPLE,2026,24,Y,Year-end bonus (paid in each Feb),Year-end bonus (Currency),BONUS,YEAR_END,CURRENCY,,,,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,25,Z,Year-end bonus (paid in each Feb),Max Year-end bonus amount in 2026,BONUS,YEAR_END,RATE,,FY,2026,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,26,AA,Year-end bonus (paid in each Feb),Actual Year-end Bonus amount Paid in 2026,BONUS,YEAR_END,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,27,AB,Half-year bonus (paid in each Sep ),Eligible for Half-year bonus ,BONUS,HALF_YEAR,ELIGIBILITY,,,,NA,FALSE,,
2026-64col,SAMPLE,2026,28,AC,Half-year bonus (paid in each Sep ),Half-Year bonus (Currency),BONUS,HALF_YEAR,CURRENCY,,,,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,29,AD,Half-year bonus (paid in each Sep ),Max Half-year bonus amount in 2026,BONUS,HALF_YEAR,RATE,,FY,2026,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,30,AE,Half-year bonus (paid in each Sep ),Actual Half-year Bonus amount Paid in 2026,BONUS,HALF_YEAR,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,31,AF,13th Month salary / Aguinaldo / Christmas Bonus,Eligible for 13th Month salary / Christmas Bonus / Aguinaldo,BONUS,THIRTEENTH_MONTH,ELIGIBILITY,,,,NA,FALSE,,
2026-64col,SAMPLE,2026,32,AG,13th Month salary / Aguinaldo / Christmas Bonus,13th Month salary (Currency),BONUS,THIRTEENTH_MONTH,CURRENCY,,,,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,33,AH,13th Month salary / Aguinaldo / Christmas Bonus,Max 13th Month salary / Aguinaldo / Christmas Bonus in 2026,BONUS,THIRTEENTH_MONTH,RATE,,FY,2026,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,34,AI,13th Month salary / Aguinaldo / Christmas Bonus,Actual 13th Month salary paid in 2026,BONUS,THIRTEENTH_MONTH,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,35,AJ,"Holiday Bonus ( France in July, NYCE in March)",Eligible for Holiday Bonus,BONUS,HOLIDAY,ELIGIBILITY,,,,NA,FALSE,,
2026-64col,SAMPLE,2026,36,AK,"Holiday Bonus ( France in July, NYCE in March)",Holiday Bonus (Currency),BONUS,HOLIDAY,CURRENCY,,,,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,37,AL,"Holiday Bonus ( France in July, NYCE in March)",Max Holiday Bonus amount in 2026,BONUS,HOLIDAY,RATE,,FY,2026,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,38,AM,"Holiday Bonus ( France in July, NYCE in March)",Actual Holiday Bonus amount paid in 2026,BONUS,HOLIDAY,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,39,AN,Profit sharing-NYCE (Paid in each April),Eligible for Profit Sharing,BONUS,PROFIT_SHARING,ELIGIBILITY,,,,NA,FALSE,,
2026-64col,SAMPLE,2026,40,AO,Profit sharing-NYCE (Paid in each April),Profit Sharing (Currency),BONUS,PROFIT_SHARING,CURRENCY,,,,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,41,AP,Profit sharing-NYCE (Paid in each April),Max Profit Sharing amount in 2026,BONUS,PROFIT_SHARING,RATE,,FY,2026,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,42,AQ,Profit sharing-NYCE (Paid in each April),Actual Profit Sharing amount Paid in 2026,BONUS,PROFIT_SHARING,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,43,AR,CCLAB Bonus (paid in Jan),Eligible for CCLAB Bonus,BONUS,CCLAB,ELIGIBILITY,,,,NA,FALSE,,
2026-64col,SAMPLE,2026,44,AS,CCLAB Bonus (paid in Jan),CCLAB bonus (Currency),BONUS,CCLAB,CURRENCY,,,,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,45,AT,CCLAB Bonus (paid in Jan),MaxCCLAB Bonus amount paid in 2026,BONUS,CCLAB,RATE,,FY,2026,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,46,AU,CCLAB Bonus (paid in Jan),Actual Bonus amount paid in 2026,BONUS,CCLAB,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,47,AV,Gratuity,Eligible for Gratuity,BONUS,GRATUITY,ELIGIBILITY,,,,NA,FALSE,,
2026-64col,SAMPLE,2026,48,AW,Gratuity,Gratuity (Currency),BONUS,GRATUITY,CURRENCY,,,,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,49,AX,Gratuity,Max Gratuity in 2026,BONUS,GRATUITY,RATE,,FY,2026,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,50,AY,Gratuity,Actual Gratuity paid in 2026,BONUS,GRATUITY,PAYMENT,,FY,2026,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,51,AZ,Actual Auditor Bonus (Paid Quarterly) 2026,Auditor Bonus (Currency),BONUS,AUDITOR,CURRENCY,,,,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,52,BA,Actual Auditor Bonus (Paid Quarterly) 2026,"Auditor Bonus paid
2026 Q1",BONUS,AUDITOR,PAYMENT,,QUARTER,2026-Q1,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,53,BB,Actual Auditor Bonus (Paid Quarterly) 2026,"Auditor Bonus paid
2026 Q2",BONUS,AUDITOR,PAYMENT,,QUARTER,2026-Q2,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,54,BC,Actual Auditor Bonus (Paid Quarterly) 2026,"Auditor Bonus paid
2026 Q3",BONUS,AUDITOR,PAYMENT,,QUARTER,2026-Q3,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,55,BD,Actual Auditor Bonus (Paid Quarterly) 2026,"Auditor Bonus paid
2026 Q4",BONUS,AUDITOR,PAYMENT,,QUARTER,2026-Q4,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,56,BE,Commission / Quarterly bonus 2026,Commission (Currency),COMMISSION,COMMISSION,CURRENCY,,,,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,57,BF,Commission / Quarterly bonus 2026,"Commissions paid
2026 Q1",COMMISSION,COMMISSION,PAYMENT,,QUARTER,2026-Q1,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,58,BG,Commission / Quarterly bonus 2026,"Commissions paid
2026 Q2",COMMISSION,COMMISSION,PAYMENT,,QUARTER,2026-Q2,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,59,BH,Commission / Quarterly bonus 2026,"Commissions paid
2026 Q3",COMMISSION,COMMISSION,PAYMENT,,QUARTER,2026-Q3,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,60,BI,Commission / Quarterly bonus 2026,"Commissions paid
2026 Q4",COMMISSION,COMMISSION,PAYMENT,,QUARTER,2026-Q4,LOCAL,FALSE,,
2026-64col,SAMPLE,2026,61,BJ,Adhoc payment / Bonus,Payment type,ADHOC,ADHOC,ATTRIBUTE,,,,NA,FALSE,,
2026-64col,SAMPLE,2026,62,BK,Adhoc payment / Bonus,Currency,ADHOC,ADHOC,CURRENCY,,,,LOCAL,FALSE,,
